ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,detailed-label
1532585313.004896,5147,0,46244.0,8845,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532594302.008865,3188,0,24557.0,4209,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532574944.001437,6863,0,35984.0,7354,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532549860.002406,2369,0,13839.0,4317,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532529353.005014,8776,0,48996.0,6402,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532534261.004478,8460,0,50801.0,8977,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532526852.004514,4819,0,55350.0,7912,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532559334.007488,9723,0,43754.0,8146,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532580800.002025,5366,0,46628.0,9318,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532562520.003165,744,0,26860.0,2221,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532584076.005238,7670,0,40908.0,2456,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532562308.005734,2030,0,58749.0,1652,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532584633.004399,8262,0,22729.0,3402,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532534215.006437,7873,0,4988.0,5282,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532579256.00375,9741,0,3547.0,5409,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532557323.002493,8515,0,41999.0,8404,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532577609.997229,2500,0,2647.0,2846,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532585767.001787,5190,0,12233.0,4572,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532575863.000417,2066,0,7986.0,9222,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532560499.007522,9802,0,9330.0,600,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532538332.003852,1026,0,10907.0,8955,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532594086.004688,2338,0,39637.0,1641,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532526449.006732,6583,0,6316.0,7106,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532579463.002666,3830,0,35034.0,9786,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532587640.997958,6617,0,55668.0,9774,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532581302.003688,1534,0,43613.0,7079,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532546769.000832,2167,0,13597.0,3844,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532590808.00513,9307,0,54199.0,5330,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532570925.004277,5959,0,54101.0,2481,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532591580.003021,137,0,10620.0,2718,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532587778.0005,2646,0,11368.0,7181,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532547249.003092,4316,0,27641.0,4691,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532574507.001894,1286,0,32361.0,4375,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532590707.999852,92,0,3572.0,729,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532535563.003604,840,0,11987.0,4470,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532530532.005142,8813,0,8091.0,5574,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532585418.005005,9908,0,8739.0,8351,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532580868.000508,8395,0,2313.0,3604,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532584127.006205,7763,0,32631.0,3843,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532562070.002161,1317,0,19447.0,6978,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532594381.007863,533,0,54790.0,6273,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532552655.000267,3183,0,52700.0,9404,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532571797.003958,6610,0,26948.0,8966,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532547769.003774,4837,0,5782.0,8898,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532558792.005369,7863,0,20286.0,7972,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532571192.001893,8503,0,36278.0,9227,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532562923.006028,3402,0,38320.0,5008,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532574628.003213,6218,0,44589.0,7808,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532586971.001944,4942,0,50143.0,6562,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532533526.003425,3968,0,2881.0,6539,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544112.003005,5869,0,54231.0,6095,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532591983.008222,8639,0,59006.0,8091,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532551486.005479,280,0,16466.0,4775,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532567170.004586,2011,0,47896.0,2175,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532592388.006902,7648,0,29428.0,9256,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532552208.000538,6,0,25748.0,7651,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532557436.997752,391,0,11663.0,9211,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532576737.996699,3544,0,26223.0,3175,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532532209.001951,264,0,14645.0,3652,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532557167.003196,9847,0,31202.0,4466,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532553112.001077,9823,0,15067.0,6375,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544724.99689,8586,0,52071.0,3436,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532530080.006149,4790,0,32553.0,315,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532560246.005691,9630,0,26016.0,7361,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532557331.005427,3966,0,36792.0,5801,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532535773.001725,9379,0,51908.0,6224,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532588988.998162,1981,0,53728.0,651,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532549681.003576,5453,0,12890.0,9724,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532562594.002247,7108,0,16974.0,1285,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532551291.006925,8254,0,10330.0,7772,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532530617.000924,416,0,60321.0,8218,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532573001.006731,2387,0,51480.0,5772,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532584749.008082,3920,0,3036.0,9638,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532556800.99947,404,0,6788.0,8987,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532555787.002025,2129,0,43123.0,1221,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532588486.001194,5747,0,59568.0,5661,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532580338.007729,6929,0,26126.0,5881,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532569190.00146,266,0,26641.0,2661,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532558864.00541,2075,0,11965.0,464,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532537472.00535,5805,0,59795.0,3926,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532551411.002384,1029,0,28831.0,960,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532547293.003811,6254,0,58153.0,4165,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532559423.006091,2593,0,63167.0,9714,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532559860.003291,4720,0,21709.0,9463,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532540811.002134,9957,0,10651.0,5827,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532572791.999956,715,0,38274.0,2303,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527664.002667,3556,0,59679.0,8632,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532540013.000943,5834,0,25579.0,7423,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532528548.006476,442,0,5268.0,1580,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532585744.001391,195,0,45843.0,8313,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532566729.001361,4442,0,39044.0,2953,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532549986.006184,2070,0,6755.0,4295,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527822.006127,535,0,22033.0,9965,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532583115.002732,996,0,17411.0,4387,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531392.004359,6784,0,4437.0,4904,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532585546.003027,287,0,57568.0,8793,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532555942.998962,4818,0,4616.0,8183,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531607.006265,6697,0,26982.0,1011,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532530571.999834,4133,0,18567.0,1826,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532536179.999183,9002,0,58678.0,5102,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532571498.003054,9352,0,62519.0,9925,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532530293.002929,9410,0,2456.0,7624,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531457.006208,98,0,5463.0,76,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532550736.003697,6985,0,48334.0,3504,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532584599.00235,9712,0,62741.0,2218,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532580533.002341,2050,0,10442.0,4763,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532578883.005134,4401,0,55944.0,8171,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532528908.003634,1428,0,21341.0,2914,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532541708.001954,9205,0,45284.0,5158,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532556698.999424,8766,0,51896.0,5093,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532572119.006792,5316,0,31838.0,4227,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532586206.005824,5804,0,7711.0,4238,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532538434.003838,1469,0,45826.0,6016,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532589351.999166,4779,0,56487.0,1947,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532540423.001283,3562,0,53493.0,8614,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532591626.005386,557,0,19804.0,6049,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532526315.00377,5657,0,63356.0,9358,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532550630.001487,6452,0,23131.0,6652,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532583702.008371,6056,0,56390.0,640,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532546711.004555,4252,0,43133.0,5382,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532572914.007352,1648,0,36966.0,6431,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532565025.002795,4148,0,50418.0,5650,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532565129.002292,6849,0,11106.0,1686,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531412.002008,8000,0,44970.0,5107,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532538810.000433,3688,0,20119.0,4657,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532571186.004551,5325,0,62471.0,1681,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532551497.003158,1371,0,18497.0,3817,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532569806.005732,211,0,10779.0,9334,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532557581.002405,9445,0,24782.0,4761,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532570020.00621,6281,0,17928.0,3797,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527456.003959,4591,0,31362.0,9921,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532543417.002104,6350,0,37035.0,2092,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532530183.006407,7654,0,55232.0,9114,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532570923.004663,5591,0,55292.0,4112,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532543791.001259,2064,0,65519.0,3003,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532551660.005636,5452,0,15315.0,3992,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532581053.00206,5589,0,15155.0,1734,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532529864.001361,908,0,42126.0,8161,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532579315.004492,7451,0,49054.0,5873,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532559279.009029,6057,0,29369.0,9517,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532580967.000824,6078,0,58631.0,3599,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532570649.002803,3314,0,13653.0,2922,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532558641.007486,9291,0,5546.0,8006,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532581806.004152,2758,0,12871.0,3076,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532593680.004512,2077,0,60909.0,36,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532594145.006075,7754,0,28005.0,7820,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532564103.00516,2808,0,25522.0,1622,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532588672.997711,3744,0,16962.0,3489,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532583549.00846,9162,0,32714.0,9314,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532555261.004442,3370,0,24650.0,2751,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532539534.002394,5526,0,21466.0,8175,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532554253.000629,3540,0,29764.0,2404,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532557975.003961,2061,0,60365.0,9933,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532555144.001991,8121,0,23320.0,3600,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527286.005855,6170,0,53939.0,4091,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532568106.002876,7433,0,57277.0,8412,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532559934.00132,9253,0,40125.0,9681,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544155.001449,1803,0,26824.0,4214,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532557149.004452,7324,0,20710.0,4637,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532569729.004829,1719,0,62989.0,2866,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531516.001717,5577,0,39546.0,7832,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532543511.004398,4023,0,7994.0,5302,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531012.005178,2117,0,37484.0,7052,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532581989.003701,6066,0,35894.0,5370,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532589912.996433,4921,0,29220.0,4153,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532584038.003619,9797,0,1895.0,3371,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532587589.998576,2563,0,28298.0,398,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532587522.99708,2713,0,35167.0,4378,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532581510.000967,3929,0,41983.0,2198,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532546279.001577,3313,0,25846.0,1391,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532557021.99715,6485,0,18529.0,7260,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532559049.00366,3873,0,56431.0,2494,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532556851.002185,1837,0,51575.0,7615,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532563080.003084,4158,0,13479.0,4338,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532562707.001853,9879,0,13140.0,3052,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532535465.004115,7143,0,44112.0,8152,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532537927.001235,4664,0,1894.0,4291,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532560870.003174,5340,0,37376.0,4439,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532543553.003309,7468,0,44616.0,9093,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532582639.003101,3053,0,8456.0,5920,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532550196.003691,6027,0,5971.0,9623,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532560082.006175,3444,0,33566.0,4069,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532590767.002792,3852,0,44394.0,1033,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532572339.002047,3624,0,65535.0,6755,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532571426.004069,6704,0,10610.0,5475,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532525721.006075,6785,0,45029.0,512,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544210.001794,6349,0,5921.0,4376,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532557110.0032,221,0,64464.0,1256,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532540211.004567,4006,0,58864.0,9920,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532558403.002275,3993,0,24535.0,5569,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532555476.002899,7401,0,40665.0,9940,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532539415.002706,989,0,14916.0,3257,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532536993.998758,2397,0,40213.0,8129,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532536994.000512,4505,0,48816.0,5572,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532526935.006957,619,0,59910.0,882,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532587225.000282,1435,0,2167.0,3047,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532553037.003597,1736,0,52195.0,5318,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532578186.99969,9656,0,62350.0,2587,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532528681.009208,1096,0,14141.0,5039,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532566257.002049,5837,0,38977.0,3668,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532539973.002311,7367,0,18512.0,7435,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532560274.001991,6724,0,50993.0,6143,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532577914.00055,3,0,7292.0,7565,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532545295.00105,9837,0,56416.0,185,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532555531.006363,2145,0,51690.0,5052,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532579322.006014,4530,0,16736.0,5214,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532557723.003852,9554,0,15381.0,6239,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532526760.008149,4276,0,54769.0,6749,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532547482.008361,1363,0,3735.0,495,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532546568.000371,3410,0,11058.0,2932,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544955.001449,8658,0,24742.0,7989,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532589472.998718,4351,0,38720.0,7858,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532580448.006881,6028,0,29327.0,1089,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532592612.0058,1132,0,6834.0,7186,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532572063.004593,7607,0,35261.0,5813,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532559488.008338,6084,0,37157.0,5762,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532528865.004628,5032,0,53527.0,53,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532525590.002102,1686,0,61541.0,8299,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531457.006464,4509,0,17404.0,7595,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532568285.00114,8692,0,27341.0,7129,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532533610.005053,7015,0,53638.0,9123,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532538799.001692,6553,0,55070.0,4039,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532528285.004068,5604,0,56067.0,3123,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532553682.998561,554,0,64533.0,3765,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532546442.00572,4380,0,56540.0,1799,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532574525.000104,478,0,9819.0,2131,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532574692.998324,3137,0,15327.0,7062,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527151.004307,3718,0,42446.0,1607,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532560590.005673,5780,0,23484.0,5941,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532569652.005168,8050,0,39936.0,352,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532538215.004363,9500,0,27434.0,8093,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527947.002901,3820,0,9152.0,7176,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532529844.005765,5519,0,44870.0,725,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532536426.999343,3877,0,31240.0,3027,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532561106.003001,9591,0,16592.0,2018,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532565804.005468,8936,0,10452.0,4783,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532569600.005525,4898,0,34141.0,6750,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532563762.00679,7615,0,49092.0,8425,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532530285.003986,759,0,35493.0,8707,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532587207.000065,3870,0,18475.0,2794,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532569702.005698,6979,0,55358.0,2315,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532553398.999665,8945,0,42193.0,675,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532584241.006498,9100,0,25994.0,7449,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532550200.000177,8644,0,57669.0,2622,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532551807.001529,8501,0,16054.0,4759,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532591635.00277,2873,0,30014.0,7269,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532588050.000985,5024,0,11007.0,554,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532566258.004735,4480,0,3383.0,8996,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532556410.002204,479,0,15255.0,7270,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527943.005426,9260,0,15443.0,7191,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532585843.001469,2111,0,10358.0,3938,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532530410.003709,7885,0,50057.0,6860,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532583528.004409,3371,0,37544.0,3587,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
